time,Axis 1,Axis 2,Axis 3,Axis 4,Axis 5,Axis 6,Axis 7,Axis 8
0.837,-3.711399920584341,-11.939417981471713,-9.89807133674635,-6.037509178061525,2.2227831503240902,29.075115508210857,25.22400989900231,14.454538752989551
0.838,-3.6560711199826152,-11.939651072287774,-9.926177277029803,-6.090863559194514,2.0950977163553555,28.99313517648641,25.2685873357641,14.605800017283364
0.839,-3.6003833895291186,-11.939500015262793,-9.954222017670315,-6.1448162049055295,1.9681312005332305,28.909524792461315,25.31209814379689,14.754499820819882
0.84,-3.5443244789283463,-11.938963521218891,-9.982213622086281,-6.199396578255317,1.8419107716949652,28.824266434872516,25.354543841261417,14.900582099956738
0.841,-3.4878821378847906,-11.93804030097819,-10.010160153696098,-6.2546341423046234,1.7164635986778136,28.73734218245699,25.395925946318407,15.043990791051563
0.842,-3.4310441161029472,-11.936729065362808,-10.03806967591817,-6.310558360114195,1.5918168503190264,28.64873411395169,25.436245977128586,15.184669830461997
0.843,-3.373800826216236,-11.93502912053981,-10.065948144269827,-6.367191054319579,1.4679920466663727,28.55842910838041,25.475508626022236,15.322578837829692
0.844,-3.3161573174818733,-11.93294304495286,-10.093789928320849,-6.424512052432727,1.3449796595463275,28.46644042924607,25.513736031955855,15.457763634994906
0.845,-3.258123641430849,-11.930474535392566,-10.121585437979121,-6.482486829536486,1.2227595496153785,28.37279035732152,25.550956296517867,15.590299504621877
0.846,-3.19970985393029,-11.927627289618956,-10.149325079720155,-6.541080848272554,1.101311568331902,28.27750118119609,25.587197526465328,15.720261754912448
0.847,-3.140926010847322,-11.924405005392046,-10.176999260019473,-6.600259571282618,0.9806155671542758,28.180595189459098,25.622487828555272,15.847725694068467
0.848,-3.08178216804907,-11.920811380471868,-10.204598385352584,-6.659988461208372,0.8606513975408775,28.082094670699867,25.65685530954474,15.97276663029178
0.849,-3.02228838140266,-11.916850112618446,-10.232112862195008,-6.720232980691505,0.7413989109500841,27.982021913507733,25.690328076190784,16.095459871784232
