40.133,15.135,-32.112,118.46,47.015,8.8257,-71.353,148.88
39.1,16.212,-35.312,117.19,45.732,9.1939,-73.547,149.96
38.433,17.633,-38.55,115.01,44.495,9.6428,-75.249,150.93
38.235,19.357,-41.306,111.99,43.339,10.147,-76.53,151.85
38.392,21.298,-43.66,108.4,42.438,10.661,-77.755,152.57
38.883,23.431,-45.577,104.32,41.778,11.082,-79.142,152.94
39.706,25.689,-47.103,99.859,41.234,11.346,-80.715,153.01
40.864,28.009,-48.462,95.209,40.755,11.507,-82.339,152.98
42.429,30.346,-49.799,90.562,40.376,11.669,-83.725,152.9
44.496,32.61,-51.136,86.108,40.113,11.915,-84.656,152.76
47.029,34.556,-52.739,82.386,39.904,12.149,-85.172,152.52
49.946,35.939,-54.864,79.773,39.722,12.235,-85.467,152.09
53.204,36.651,-57.44,78.118,39.637,12.164,-85.751,151.45
56.769,36.583,-60.34,77.297,39.721,12.028,-85.974,150.66
60.617,35.708,-63.336,77.293,39.955,11.913,-85.909,149.83
64.725,34.064,-66.125,78.213,40.308,11.81,-85.571,148.92
69.072,31.717,-68.447,80.167,40.888,11.728,-85.028,147.76
73.515,28.698,-70.082,83.134,41.944,11.747,-84.134,146.2
77.792,25.083,-70.971,86.958,43.674,11.867,-82.818,144.1
81.657,21.061,-71.096,91.628,46.199,12.077,-81.153,141.52
85.007,16.849,-70.516,96.809,49.656,12.57,-79.047,138.51
87.745,12.599,-69.482,101.99,54.188,13.612,-76.414,135.21
89.597,8.4623,-68.323,106.71,59.93,15.286,-73.532,131.96
90.411,4.7437,-67.379,110.59,66.912,17.461,-70.778,129.13
90.2,1.7654,-66.816,113.43,75.049,19.895,-68.348,126.99
89.163,-0.41479,-66.427,115.17,84.121,22.345,-66.264,126
87.648,-1.8496,-65.956,115.91,93.659,24.51,-64.634,126.87
85.878,-2.7405,-65.529,115.88,102.99,25.958,-63.807,130.16
83.884,-3.2911,-65.186,115.22,111.44,26.516,-63.462,135.5
81.657,-3.6037,-64.886,113.97,118.44,26.295,-62.857,141.76
79.382,-3.7678,-64.679,112.3,123.75,25.351,-61.738,147.79
77.229,-3.8708,-64.608,110.48,127.2,23.612,-60.01,152.64
75.051,-3.9913,-64.606,108.58,128.81,20.995,-57.133,155.53
72.872,-4.1488,-64.533,106.62,128.68,17.531,-53.064,156.18
70.942,-4.3023,-64.386,104.64,127.02,13.393,-48.296,155.05
69.364,-4.4362,-64.244,102.76,124.34,9.09,-42.942,152.82
68.027,-4.567,-64.187,101.06,121.21,5.2841,-37.295,150.04
66.763,-4.7581,-64.248,99.677,118.08,2.3401,-31.993,146.84
65.53,-5.0701,-64.374,98.721,115.43,0.40962,-27.689,143.21
64.298,-5.49,-64.475,98.067,113.32,-0.72174,-24.458,139.24
63.041,-5.9642,-64.558,97.538,111.51,-1.4656,-21.826,135.12
